ScientificName,SpecCode,CommonName,Environments,Subspecies
Lepidoperca aurantia,61265,New Zealand orange perch,['salt'],[]
Lepidoperca brochata,15103,Fangtooth perch,['salt'],[]
Lepidoperca caesiopercula,15058,Greycheek basslet,['salt'],[]
Lepidoperca coatsii,61259,,['salt'],[]
Lepidoperca filamenta,61250,Western orange perch,['salt'],[]
Lepidoperca inornata,47012,无饰丽鮨,['salt'],[]
Lepidoperca magna,15105,Sharphead perch,['salt'],[]
Lepidoperca occidentalis,14353,Slender orange perch,['salt'],[]
Lepidoperca pulchella,14354,Eastern orange perch,['salt'],[]
Lepidoperca tasmanica,15108,Tasmanian perch,['salt'],[]
