ScientificName,SpecCode,CommonName,Environments,Subspecies
Ageneiosus akamai,70076,,['fresh'],[]
Ageneiosus apiaka,70077,,['fresh'],[]
Ageneiosus inermis,47969,Andubé,['fresh'],[]
Ageneiosus intrusus,70066,,['fresh'],[]
Ageneiosus lineatus,70075,,['fresh'],[]
Ageneiosus magoi,53701,Doncella,['fresh'],[]
Ageneiosus marmoratus,12146,Bottlenose catfish,['fresh'],[]
Ageneiosus militaris,53698,Catfish,['fresh'],[]
Ageneiosus pardalis,53704,Barbul rollera,['fresh'],[]
Ageneiosus polystictus,48604,Mandobé,['fresh'],[]
Ageneiosus ucayalensis,48607,Bocudo,['fresh'],[]
Ageneiosus uranophthalmus,65400,,['fresh'],[]
Ageneiosus vittatus,48610,Juovaulappamonni,['fresh'],[]
