ScientificName,SpecCode,CommonName,Environments,Subspecies
Nothonotus aquali,3397,Coppercheek Darter,['fresh'],[]
Nothonotus microlepidus,3440,Smallscale darter,['fresh'],[]
Nothonotus sanguifluus,10529,Bloodfin darter,['fresh'],[]
Nothonotus starnesi,66967,Caney fork darter,['fresh'],[]
