ScientificName,SpecCode,CommonName,Environments,Subspecies
Citharichthys abbotti,58945,Lenguado veracruzano,['salt'],[]
Citharichthys amblybregmatus,59549,,['salt'],[]
Citharichthys arctifrons,4209,Gulf Stream flounder,['salt'],[]
Citharichthys arenaceus,4210,Lenguado arenero,['salt'],[]
Citharichthys cornutus,4211,Horned Whiff,['salt'],[]
Citharichthys darwini,66799,Darwin's sanddab,['salt'],[]
Citharichthys dinoceros,57910,Doublespot whiff,['salt'],[]
Citharichthys fragilis,4212,Gulf sanddab,['salt'],[]
Citharichthys gilberti,13942,Bigmouth sanddab,"['fresh', 'brackish', 'salt']",[]
Citharichthys gnathus,59550,,['salt'],[]
Citharichthys gordae,13945,Lenguado arenero,['salt'],[]
Citharichthys gymnorhinus,4213,Anglefin Whiff,['salt'],[]
Citharichthys macrops,4214,Lenguado manchado,['salt'],[]
Citharichthys mariajorisae,58221,Five-rayed sanddab,['salt'],[]
Citharichthys minutus,59554,,['salt'],[]
Citharichthys platophrys,13947,Lenguado,['salt'],[]
Citharichthys sordidus,4215,Cardine de Californie,['salt'],[]
Citharichthys spilopterus,4216,Arepa playera,"['fresh', 'brackish', 'salt']",[]
Citharichthys stampflii,4942,Baa safuno,"['fresh', 'brackish', 'salt']",[]
Citharichthys stigmaeus,4217,Cytara plamista,['salt'],[]
Citharichthys surinamensis,59547,,['salt'],[]
Citharichthys uhleri,58959,Flounder,['fresh'],[]
Citharichthys valdezi,47512,伐氏副棘鮃,['salt'],[]
Citharichthys xanthostigma,4218,Långfenad sandvar,['salt'],[]
