ScientificName,SpecCode,CommonName,Environments,Subspecies
Clariallabes attemsi,9446,阿氏耀鯰,['fresh'],[]
Clariallabes brevibarbis,9447,短须耀鲶,['fresh'],[]
Clariallabes centralis,9448,刺耀鯰,['fresh'],[]
Clariallabes heterocephalus,9450,Kambangaji,['fresh'],[]
Clariallabes laticeps,9451,侧头耀鲶,['fresh'],[]
Clariallabes longicauda,9452,Hoikkakonnamonni,['fresh'],[]
Clariallabes manyangae,9453,万年耀鲶,['fresh'],[]
Clariallabes melas,9454,Bombete,['fresh'],[]
Clariallabes mutsindoziensis,50850,Burundinkonnamonni,['fresh'],[]
Clariallabes petricola,9455,Victoria snake catfish,['fresh'],[]
Clariallabes pietschmanni,9456,皮氏耀鯰,['fresh'],[]
Clariallabes platyprosopos,9457,Breëkopbaber,['fresh'],[]
Clariallabes simeonsi,9458,西氏耀鯰,['fresh'],[]
Clariallabes teugelsi,9449,邓氏耀鲶,['fresh'],[]
Clariallabes uelensis,9459,于伦耀鲶,['fresh'],[]
Clariallabes variabilis,9460,Kakungu,['fresh'],[]
