ScientificName,SpecCode,CommonName,Environments,Subspecies
Rhodeus albomarginatus,67829,,['fresh'],[]
Rhodeus amarus,4483,Acıbalık,['fresh'],[]
Rhodeus amurensis,46836,Amuuri mõrukas,['fresh'],[]
Rhodeus atremius,12212,Hořavka japonská,['fresh'],[]
Rhodeus colchicus,61463,Kolhise mõrukas,['fresh'],[]
Rhodeus fangi,55889,Fangi mõrukas,['fresh'],[]
Rhodeus haradai,56287,Harada mõrukas,['fresh'],[]
Rhodeus laoensis,50362,Hořavka laoská,['fresh'],[]
Rhodeus lighti,47833,Hořavka Lightova,['fresh'],[]
Rhodeus meridionalis,65129,Makedoonia mõrukas,['fresh'],[]
Rhodeus monguonensis,60674,Sisemongoolia mõrukas,['fresh'],[]
Rhodeus notatus,67830,,['fresh'],[]
Rhodeus ocellatus,4784,Aasia mõrukas,"['fresh', 'brackish']",[]
Rhodeus pseudosericeus,58595,Hangangnapjulgae,['fresh'],[]
Rhodeus rheinardti,56286,Hořavka Rheinhardtova,['fresh'],[]
Rhodeus sciosemus,61855,Variuim-mõrukas,['fresh'],[]
Rhodeus sericeus,2948,Acibalik,['fresh'],[]
Rhodeus shitaiensis,65960,Shitai mõrukas,['fresh'],[]
Rhodeus sinensis,54926,Hiina mõrukas,"['fresh', 'brackish']",[]
Rhodeus smithii,24812,Nippon Baratanago,['fresh'],[]
Rhodeus spinalis,54927,Hainani mõrukas,"['fresh', 'brackish']",[]
Rhodeus suigensis,22895,Hořavka sujgenská,['fresh'],[]
Rhodeus uyekii,25596,Hořavka jihokorejská,['fresh'],[]
