ScientificName,SpecCode,CommonName,Environments,Subspecies
Polypterus ansorgii,5005,Adagba,['fresh'],[]
Polypterus bichir,5020,Abshire,['fresh'],[]
Polypterus congicus,10818,Djokala,['fresh'],[]
Polypterus delhezi,8116,Barred bichir,['fresh'],[]
Polypterus endlicherii,2385,Abshire,['fresh'],[]
Polypterus mokelembembe,62584,Saurus-hulkuim,['fresh'],[]
Polypterus ornatipinnis,8115,Bichir pruhoploutvý,['fresh'],[]
Polypterus palmas,2386,Bichir šedý,['fresh'],[]
Polypterus polli,51589,Boonga,['fresh'],[]
Polypterus retropinnis,2387,Bichir alimský,['fresh'],[]
Polypterus senegalus,5024,Abshir,['fresh'],[]
Polypterus teugelsi,61725,Akwa,['fresh'],[]
Polypterus weeksii,8114,Bichir weeksův,['fresh'],[]
