ScientificName,SpecCode,CommonName,Environments,Subspecies
Liopropoma aberrans,61267,Eyestripe Bass,['salt'],[]
Liopropoma africanum,12866,African basslet,['salt'],[]
Liopropoma aragai,12856,Barasuzuki,['salt'],[]
Liopropoma aurora,12854,Sunrise basslet,['salt'],[]
Liopropoma carmabi,12347,Cabrilla listada,['salt'],[]
Liopropoma collettei,8431,Collette's basslet,['salt'],[]
Liopropoma danae,61261,,['salt'],[]
Liopropoma dorsoluteum,52762,Futairo-hana suzuki,['salt'],[]
Liopropoma emanueli,66648,Cape Verdes basslet,['salt'],[]
Liopropoma erythraeum,12850,Benisuzuki,['salt'],[]
Liopropoma eukrines,3330,Wrasse bass,['salt'],[]
Liopropoma fasciatum,25552,Cabrilla arcoiris,['salt'],[]
Liopropoma flavidum,12867,黃體長鱸,['salt'],[]
Liopropoma incandescens,69031,Incandescent basslet,['salt'],[]
Liopropoma incomptum,12855,Plain basslet,['salt'],[]
Liopropoma japonicum,12849,Ka-shi-u-rǒk,['salt'],[]
Liopropoma latifasciatum,12853,Blackstripe basslet,['salt'],[]
Liopropoma lemniscatum,12863,Ribbon basslet,['salt'],[]
Liopropoma longilepis,61270,Cabrilla aleta escamosa,['salt'],[]
Liopropoma lunulatum,12862,Serran,['salt'],[]
Liopropoma maculatum,12848,Hanasuzuki,['salt'],[]
Liopropoma mitratum,8432,Headband perch,['salt'],[]
Liopropoma mowbrayi,3331,Cabrila de cueva,['salt'],[]
Liopropoma multilineatum,7448,Manyline perch,['salt'],[]
Liopropoma olneyi,67340,Yellow-spotted golden bass,['salt'],[]
Liopropoma pallidum,7316,Pallid basslet,['salt'],[]
Liopropoma randalli,67013,,['salt'],[]
Liopropoma rubre,3332,Cabrila meta,['salt'],[]
Liopropoma santi,67339,Spot-tail golden bass,['salt'],[]
Liopropoma susumi,7318,Kosuji-hanasuzuki,['salt'],[]
Liopropoma swalesi,12847,Orange-lined reef basslet,['salt'],[]
Liopropoma tonstrinum,12869,Redstriped basslet,['salt'],[]
